person,age,income,gender_F,gender_M,gender_O,became_year,became_month_sin,became_month_cos,became_day_sin,became_day_cos,became_dow_sin,became_dow_cos,offer_bogo,offer_disc,difficulty,duration,reward,email,mobile,social,web,t_received,t_viewed,amt_till_viewed,t_completed,amt_till_completed,0.0,6.0,12.0,18.0,24.0,30.0,36.0,42.0,48.0,54.0,60.0,66.0,72.0,78.0,84.0,90.0,96.0,102.0,108.0,114.0,denom_viewed,past_offers_num,past_completion_rate,short_little_comp_rate,short_little_count,short_lot_comp_rate,short_lot_count,long_little_comp_rate,long_little_count,long_lot_comp_rate,long_lot_count,t_left_when_viewed,amt_needed_when_viewed
9add5b42cfc447aebc49a1a27cd4fdc9,52.0,80000.0,1.0,0.0,0.0,2016,0.5,0.8660254037844387,-0.7907757369376986,-0.6121059825476628,0.9749279121818236,-0.22252093395631434,1,0,10,7,10,1,1,1,0,504,0.0,0.0,,,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,,0.0,,0.0,,0.0,1.0,2.0,168.0,10.0
39d1621259f34cbd971d7633e89b8d92,47.0,45000.0,0.0,1.0,0.0,2017,-0.8660254037844386,0.5,-0.9377521321470804,0.3473052528448203,0.9749279121818236,-0.22252093395631434,1,0,5,5,5,1,1,1,1,504,12.0,0.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,2,0.0,,0.0,0.0,1.0,,0.0,0.0,1.0,108.0,5.0
a2e2ceca2ee74bd08db8a322bc6c98e4,57.0,59000.0,1.0,0.0,0.0,2016,1.2246467991473532e-16,-1.0,0.2012985200886601,0.9795299412524944,0.9749279121818236,-0.22252093395631434,0,1,7,7,3,1,1,1,1,504,0.0,0.0,78.0,15.51,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,,0.0,,0.0,1.0,2.0,168.0,7.0
6c4a514015c94ac689f7f58251463827,94.0,80000.0,0.0,1.0,0.0,2018,1.2246467991473532e-16,-1.0,0.9377521321470804,0.3473052528448203,0.9749279121818236,-0.22252093395631434,0,1,10,7,2,1,1,0,1,504,24.0,0.0,90.0,12.28,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,4,0.75,,0.0,1.0,1.0,0.5,2.0,1.0,1.0,144.0,10.0
7d1dac0eb66147b89636f9e4aacb3d74,56.0,35000.0,1.0,0.0,0.0,2018,0.8660254037844386,0.5000000000000001,-0.8486442574947509,0.5289640103269624,0.0,1.0,1,0,5,5,5,1,1,1,1,504,78.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,2,0.0,,0.0,0.0,2.0,,0.0,,0.0,42.0,5.0
034b962ed61d4da1bb0baaec84cc2e85,60.0,74000.0,0.0,1.0,0.0,2017,-0.4999999999999998,-0.8660254037844388,-0.3943558551133187,0.9189578116202306,-0.9749279121818236,-0.2225209339563146,1,0,10,7,10,1,1,1,0,504,102.0,0.0,138.0,14.17,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,,0.0,1.0,1.0,,0.0,1.0,1.0,66.0,10.0
e4a3ed93b6a54f5cb3b50da3435e0ae1,51.0,53000.0,0.0,1.0,0.0,2017,-0.8660254037844384,-0.5000000000000004,0.8978045395707416,-0.4403941515576344,0.43388373911755823,-0.9009688679024191,0,1,7,7,3,1,1,1,1,504,12.0,0.0,,,0.0,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.75,4,3,0.0,,0.0,0.0,2.0,,0.0,0.0,1.0,156.0,7.0
7227754af5ed4d9e94833eb9f1d9d543,67.0,110000.0,1.0,0.0,0.0,2018,1.2246467991473532e-16,-1.0,-0.9680771188662042,-0.2506525322587213,-0.433883739117558,-0.9009688679024191,1,0,10,5,10,1,1,1,1,504,30.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,0.5,,0.0,0.5,2.0,,0.0,,0.0,90.0,10.0
c28c139d78c94303a0a993e3731e789f,68.0,51000.0,1.0,0.0,0.0,2017,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306,-0.433883739117558,-0.9009688679024191,0,1,7,7,3,1,1,1,1,504,12.0,0.0,36.0,18.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,,0.0,,0.0,1.0,2.0,,0.0,156.0,7.0
e3325dbf54de4e3f805d856ec918b757,35.0,33000.0,0.0,1.0,0.0,2017,-0.4999999999999998,-0.8660254037844388,-0.10116832198743204,-0.9948693233918952,-0.7818314824680299,0.6234898018587334,1,0,10,7,10,1,1,1,0,504,24.0,0.0,42.0,12.16,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,,0.0,,0.0,1.0,1.0,1.0,2.0,144.0,10.0
b6008b910a914fe89ccbd9f05154cdda,60.0,51000.0,0.0,1.0,0.0,2017,-0.4999999999999998,-0.8660254037844388,0.29936312297335804,-0.9541392564000488,-0.433883739117558,-0.9009688679024191,1,0,10,7,10,1,1,1,0,504,6.0,2.38,,,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,,0.0,0.0,2.0,,0.0,,0.0,162.0,10.0
b7def1464fc74f9bab085697158e890f,53.0,51000.0,1.0,0.0,0.0,2016,-0.8660254037844384,-0.5000000000000004,-0.3943558551133187,0.9189578116202306,0.0,1.0,1,0,10,7,10,1,1,1,0,504,6.0,0.0,12.0,11.63,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,1.0,,0.0,1.0,1.0,,0.0,1.0,1.0,162.0,10.0
b36806a6317945bb8c59941d0f37a8f8,55.0,31000.0,0.0,1.0,0.0,2017,-0.8660254037844384,-0.5000000000000004,-0.651372482722222,-0.7587581226927911,-0.9749279121818236,-0.2225209339563146,1,0,10,7,10,1,1,1,0,504,24.0,0.0,,,0.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,1.0,0.0,1.0,,0.0,,0.0,144.0,10.0
72a8eb3e9a40479faabc6be1b1bc872e,64.0,48000.0,0.0,1.0,0.0,2018,1.2246467991473532e-16,-1.0,-0.10116832198743204,-0.9948693233918952,-0.9749279121818236,-0.2225209339563146,0,1,7,7,3,1,1,1,1,504,0.0,0.0,120.0,9.31,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,3,3,0.3333333333333333,,0.0,0.0,2.0,1.0,1.0,,0.0,168.0,7.0
24cfb4077ad847f29a04b1299ebf40f6,57.0,73000.0,0.0,1.0,0.0,2017,-0.8660254037844386,0.5,-0.4853019625310809,-0.8743466161445822,0.9749279121818236,-0.22252093395631434,1,0,10,5,10,1,1,1,1,504,0.0,0.0,120.0,22.55,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,,0.0,0.0,1.0,,0.0,0.0,1.0,120.0,10.0
19a08da2770940e0bfe301c1ef062b57,56.0,55000.0,1.0,0.0,0.0,2017,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344,-0.7818314824680299,0.6234898018587334,1,0,10,5,10,1,1,1,1,504,18.0,0.0,,,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.6666666666666666,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,102.0,10.0
c15cb865796d4edd963ff7165ebd89ef,58.0,73000.0,0.0,1.0,0.0,2016,-0.4999999999999998,-0.8660254037844388,0.39435585511331855,0.9189578116202306,-0.9749279121818236,-0.2225209339563146,1,0,10,5,10,1,1,1,1,504,0.0,0.0,24.0,13.53,0.0,0.25,0.25,0.25,0.25,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,4,3,0.6666666666666666,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,120.0,10.0
da005d248ab2406c9cb95fc36840215b,73.0,65000.0,1.0,0.0,0.0,2018,1.0,6.123233995736766e-17,0.2012985200886601,0.9795299412524944,0.43388373911755823,-0.9009688679024191,0,1,10,7,2,1,1,0,1,504,6.0,0.0,,,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,2,0.0,,0.0,0.0,2.0,,0.0,,0.0,162.0,10.0
daa458955682420da4321a2e9602ef34,25.0,72000.0,0.0,1.0,0.0,2018,1.2246467991473532e-16,-1.0,0.9680771188662044,-0.2506525322587204,-0.9749279121818236,-0.2225209339563146,1,0,10,7,10,1,1,1,0,504,12.0,0.0,,,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,2,0.5,0.0,1.0,,0.0,,0.0,1.0,1.0,156.0,10.0
25af91e1d87248c387b17bcba16372b8,18.0,31000.0,0.0,1.0,0.0,2018,0.5,0.8660254037844387,0.6513724827222223,-0.758758122692791,-0.433883739117558,-0.9009688679024191,1,0,10,5,10,1,1,1,1,504,30.0,0.0,,,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.6666666666666666,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,90.0,10.0
b7e299731dee448db27d29340ab533f3,67.0,54000.0,1.0,0.0,0.0,2015,-1.0,-1.8369701987210292e-16,0.39435585511331855,0.9189578116202306,0.9749279121818236,-0.22252093395631434,1,0,10,7,10,1,1,1,0,504,60.0,6.109999999999999,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,2.0,,0.0,,0.0,,0.0,108.0,10.0
95ab36a8edbc4da1b166042d23f6ffa9,41.0,79000.0,0.0,1.0,0.0,2017,-0.8660254037844384,-0.5000000000000004,-0.7907757369376986,-0.6121059825476628,-0.7818314824680299,0.6234898018587334,1,0,10,7,10,1,1,1,0,504,18.0,0.0,24.0,14.44,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,1.0,,0.0,,0.0,,0.0,1.0,2.0,150.0,10.0
051006a0cddf40e0a973d9317c032086,27.0,33000.0,0.0,1.0,0.0,2014,0.8660254037844388,-0.4999999999999998,0.10116832198743272,-0.994869323391895,0.7818314824680297,0.6234898018587336,0,1,7,7,3,1,1,1,1,504,90.0,4.3100000000000005,108.0,7.040000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.5,0.0,1.0,,0.0,1.0,1.0,,0.0,78.0,2.6899999999999995
b14675e3d5c34b508ff6e6686d665794,38.0,38000.0,0.0,1.0,0.0,2015,-0.8660254037844386,0.5,-0.651372482722222,-0.7587581226927911,0.0,1.0,1,0,5,7,5,1,1,0,1,504,66.0,0.0,,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,,0.0,1.0,1.0,1.0,1.0,,0.0,102.0,5.0
a89e75b62ad648d68d4160653f36d901,44.0,65000.0,0.0,1.0,0.0,2018,0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344,-0.9749279121818236,-0.2225209339563146,1,0,10,5,10,1,1,1,1,504,0.0,0.0,6.0,15.66,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,,0.0,1.0,1.0,,0.0,1.0,1.0,120.0,10.0
6ea211a1598745da8b477684e619fad2,55.0,85000.0,0.0,1.0,0.0,2017,1.0,6.123233995736766e-17,0.485301962531081,-0.8743466161445821,0.0,1.0,1,0,5,7,5,1,1,0,1,504,24.0,0.0,78.0,17.03,0.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.5,0.0,1.0,,0.0,,0.0,1.0,1.0,144.0,5.0
819820580bb040c690d702555dde04dc,34.0,59000.0,0.0,1.0,0.0,2014,0.5,0.8660254037844387,-0.651372482722222,-0.7587581226927911,-0.7818314824680299,0.6234898018587334,0,1,7,7,3,1,1,1,1,504,18.0,0.0,60.0,7.59,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,2,0.0,,0.0,0.0,1.0,,0.0,0.0,1.0,150.0,7.0
7c258d18115d4641a3a18c14db7cd1c1,47.0,40000.0,1.0,0.0,0.0,2017,-0.8660254037844386,0.5,-0.2993631229733582,-0.9541392564000488,0.7818314824680297,0.6234898018587336,0,1,7,7,3,1,1,1,1,504,6.0,0.0,36.0,9.15,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.5,1.0,1.0,0.0,1.0,,0.0,,0.0,162.0,7.0
ec22d5bea1034ad3b1ca8bca706ed4e3,76.0,53000.0,1.0,0.0,0.0,2017,-0.8660254037844384,-0.5000000000000004,0.7907757369376989,-0.6121059825476625,-0.433883739117558,-0.9009688679024191,0,1,10,7,2,1,1,0,1,504,0.0,0.0,60.0,15.72,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.6666666666666666,,0.0,,0.0,1.0,1.0,0.5,2.0,168.0,10.0
29429c50dbba41029257421ba4135139,25.0,62000.0,0.0,1.0,0.0,2013,-0.8660254037844384,-0.5000000000000004,0.485301962531081,-0.8743466161445821,0.7818314824680297,0.6234898018587336,1,0,10,7,10,1,1,1,0,504,12.0,0.0,,,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.6666666666666666,0.0,1.0,,0.0,1.0,2.0,,0.0,156.0,10.0
bd40b5d8818e40bba31a9c1195255017,26.0,67000.0,0.0,1.0,0.0,2017,-0.4999999999999998,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.0,1.0,1,0,10,5,10,1,1,1,1,504,30.0,0.32,,,0.0,0.0,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4,2,0.5,,0.0,0.0,1.0,1.0,1.0,,0.0,90.0,10.0
a56c43781fd04fbba019f14c451bc655,54.0,78000.0,1.0,0.0,0.0,2018,0.8660254037844388,-0.4999999999999998,-0.9377521321470804,0.3473052528448203,0.9749279121818236,-0.22252093395631434,0,1,7,7,3,1,1,1,1,504,0.0,0.0,150.0,30.55,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,3,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,0.0,168.0,7.0
f4a11bc75a014ad9996a79170fb59ec9,56.0,59000.0,1.0,0.0,0.0,2017,-0.5000000000000004,0.8660254037844384,0.485301962531081,-0.8743466161445821,0.0,1.0,0,1,10,7,2,1,1,0,1,504,0.0,0.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,1.0,,0.0,168.0,10.0
40e6454455f941338a10f99206e0ff0d,55.0,56000.0,0.0,1.0,0.0,2018,1.0,6.123233995736766e-17,-0.9377521321470804,0.3473052528448203,-0.7818314824680299,0.6234898018587334,1,0,5,5,5,1,1,1,1,504,0.0,0.0,,,0.25,0.5,0.75,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,4,0.0,0.0,1.0,,0.0,0.0,2.0,0.0,1.0,120.0,5.0
ed13e0d6193242389970af84c517d3f6,76.0,60000.0,0.0,1.0,0.0,2017,-0.5000000000000004,0.8660254037844384,-0.8978045395707417,-0.4403941515576342,0.7818314824680297,0.6234898018587336,0,1,7,7,3,1,1,1,1,504,12.0,0.0,,,0.25,0.5,0.5,0.75,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,4,0.0,0.0,2.0,,0.0,,0.0,0.0,2.0,156.0,7.0
6654aee73c3b477da42ca1b585562e95,70.0,53000.0,0.0,1.0,0.0,2016,0.5,0.8660254037844387,0.29936312297335804,-0.9541392564000488,0.43388373911755823,-0.9009688679024191,0,1,7,7,3,1,1,1,1,504,30.0,0.0,138.0,15.04,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,1.0,,0.0,1.0,1.0,,0.0,1.0,1.0,138.0,7.0
1bcb6dc1180845efb56cd0c57d34b12f,30.0,45000.0,1.0,0.0,0.0,2014,-0.8660254037844386,0.5,0.9884683243281114,0.1514277775045767,0.7818314824680297,0.6234898018587336,1,0,10,7,10,1,1,1,0,504,30.0,0.0,,,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,,0.0,,0.0,1.0,1.0,1.0,1.0,138.0,10.0
a0aa2dbb521e4389b34d0c29a2a77286,94.0,95000.0,0.0,1.0,0.0,2017,-0.4999999999999998,-0.8660254037844388,-0.8486442574947509,0.5289640103269624,0.9749279121818236,-0.22252093395631434,1,0,10,7,10,1,1,1,0,504,24.0,0.0,30.0,35.97,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,2,1.0,1.0,1.0,,0.0,,0.0,1.0,1.0,144.0,10.0
4415e9934c0e4f029be35752cbf17cd4,39.0,63000.0,0.0,1.0,0.0,2018,1.2246467991473532e-16,-1.0,-0.651372482722222,-0.7587581226927911,0.7818314824680297,0.6234898018587336,1,0,10,7,10,1,1,1,0,504,0.0,0.0,,,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,2,0.0,,0.0,,0.0,,0.0,0.0,2.0,168.0,10.0
4bdbd489583245e6a3a39456dccfc1d2,21.0,71000.0,0.0,1.0,0.0,2015,-0.5000000000000004,0.8660254037844384,0.7907757369376989,-0.6121059825476625,0.9749279121818236,-0.22252093395631434,0,1,10,7,2,1,1,0,1,504,48.0,0.0,126.0,11.73,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,2,0.5,,0.0,1.0,1.0,,0.0,0.0,1.0,120.0,10.0
d292838e3114439982e3eeaf649cfe16,48.0,85000.0,1.0,0.0,0.0,2016,0.8660254037844386,0.5000000000000001,0.2012985200886601,0.9795299412524944,0.0,1.0,1,0,5,5,5,1,1,1,1,504,0.0,0.0,24.0,12.95,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,,0.0,1.0,1.0,,0.0,1.0,2.0,120.0,5.0
b58c3f7f4dea4173888d95644224f485,57.0,50000.0,1.0,0.0,0.0,2017,-0.5000000000000004,0.8660254037844384,-0.8978045395707417,-0.4403941515576342,0.7818314824680297,0.6234898018587336,1,0,10,7,10,1,1,1,0,504,18.0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,,0.0,,0.0,,0.0,0.0,2.0,150.0,10.0
444990e4558e4ff4aca87fae72c04034,47.0,62000.0,0.0,1.0,0.0,2018,1.0,6.123233995736766e-17,-0.7907757369376986,-0.6121059825476628,0.7818314824680297,0.6234898018587336,1,0,10,7,10,1,1,1,0,504,48.0,0.0,,,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,2,0.0,,0.0,0.0,1.0,0.0,1.0,,0.0,120.0,10.0
f70a6bf75f6f4fe4ae288f034b562b8b,47.0,82000.0,1.0,0.0,0.0,2018,0.5,0.8660254037844387,0.5712682150947923,0.8207634412072763,0.9749279121818236,-0.22252093395631434,0,1,7,7,3,1,1,1,1,504,12.0,0.0,36.0,24.4,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,,0.0,,0.0,,0.0,1.0,2.0,156.0,7.0
671a142bc07e47389b920cb0c37793bd,29.0,67000.0,0.0,1.0,0.0,2018,0.5,0.8660254037844387,-0.9377521321470804,0.3473052528448203,0.43388373911755823,-0.9009688679024191,1,0,10,5,10,1,1,1,1,504,60.0,0.0,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.0,,0.0,0.0,3.0,,0.0,,0.0,60.0,10.0
a5eb8d8f9d90410fa3971ba125926072,66.0,62000.0,1.0,0.0,0.0,2018,0.5,0.8660254037844387,0.10116832198743272,-0.994869323391895,0.0,1.0,0,1,7,7,3,1,1,1,1,504,0.0,0.0,60.0,14.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,1.0,,0.0,,0.0,1.0,2.0,,0.0,168.0,7.0
8eccb7f58aaf47c98a7a74ed6ba0d7a4,74.0,65000.0,0.0,1.0,0.0,2018,0.8660254037844388,-0.4999999999999998,-0.5712682150947924,0.8207634412072763,-0.9749279121818236,-0.2225209339563146,1,0,5,5,5,1,1,1,1,504,0.0,0.0,54.0,7.47,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,1.0,,0.0,,0.0,0.0,1.0,120.0,5.0
3069fa61e49643aa8554d080dcdddf41,23.0,66000.0,0.0,1.0,0.0,2017,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756864,0.9749279121818236,-0.22252093395631434,1,0,5,7,5,1,1,0,1,504,18.0,0.0,48.0,17.42,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,2,1.0,1.0,1.0,,0.0,,0.0,1.0,1.0,150.0,5.0
